Wall time,Step,Value
1702424068.7324648,182921,-1.8799999952316284
1702424070.8403764,183063,-1.9700000286102295
1702424071.2443757,183088,-1.9500000476837158
1702424073.008487,183202,-1.940000057220459
1702424075.0175028,183333,-1.9600000381469727
1702424077.2436,183482,-1.7999999523162842
1702424077.608347,183503,-1.7400000095367432
1702424080.4036393,183684,-1.6399999856948853
1702424083.8958368,183899,-1.7699999809265137
1702424089.7111242,184308,-1.8300000429153442
1702424094.2334738,184617,-1.8799999952316284
1702424095.1851254,184682,-1.8700000047683716
1702424096.5049462,184774,-1.7599999904632568
1702424101.3901956,185117,-1.8700000047683716
1702424104.7225657,185352,-1.5800000429153442
1702424104.8458776,185361,-1.5499999523162842
1702424107.6304839,185565,-1.7400000095367432
1702424112.0814126,185893,-1.8899999856948853
1702424112.891403,185953,-1.909999966621399
1702424117.0344865,186256,-1.840000033378601
1702424118.9692106,186399,-1.8300000429153442
1702424119.2344637,186419,-1.8200000524520874
1702424119.3572297,186428,-1.7899999618530273
1702424122.4543269,186657,-1.8200000524520874
1702424123.177069,186710,-1.8200000524520874
1702424125.3142214,186870,-1.840000033378601
1702424126.8423688,186983,-1.8200000524520874
1702424127.5234015,187035,-1.75
1702424128.6915748,187120,-1.7999999523162842
1702424131.5432127,187333,-1.8700000047683716
1702424133.3692756,187466,-1.7599999904632568
1702424138.8183966,187869,-1.909999966621399
1702424140.1780212,187968,-1.7999999523162842
1702424148.307651,188564,-1.7400000095367432
1702424150.679153,188732,-1.7699999809265137
1702424152.303846,188850,-1.7000000476837158
1702424152.852632,188891,-1.659999966621399
1702424155.2596195,189067,-1.6100000143051147
1702424160.9553478,189431,-1.7999999523162842
1702424162.4489436,189534,-1.7699999809265137
1702424169.6106138,190027,-1.7999999523162842
1702424173.0133305,190268,-1.9700000286102295
1702424173.4773731,190300,-1.9700000286102295
1702424176.0889304,190476,-1.75
1702424178.7048798,190653,-1.7300000190734863
1702424190.0526638,191419,-1.6699999570846558
1702424191.5957553,191526,-1.7100000381469727
1702424196.6001928,191865,-1.7200000286102295
1702424199.7995372,192080,-1.809999942779541
1702424200.2917376,192114,-1.7999999523162842
1702424203.8211102,192357,-1.7699999809265137
1702424214.1755867,193059,-1.649999976158142
1702424215.1109529,193118,-1.559999942779541
1702424215.4865253,193144,-1.600000023841858
1702424219.0940876,193377,-1.7999999523162842
1702424222.5908043,193614,-1.7200000286102295
1702424227.7697763,193942,-1.8600000143051147
1702424235.1070905,194455,-1.7899999618530273
1702424239.3778641,194768,-1.7799999713897705
1702424248.3888903,195420,-1.7200000286102295
1702424250.8948402,195588,-1.690000057220459
1702424256.0662959,195942,-1.8200000524520874
1702424257.5532975,196037,-1.850000023841858
1702424260.9836347,196273,-1.840000033378601
1702424264.9521568,196553,-1.7999999523162842
1702424265.701307,196604,-1.8300000429153442
1702424268.126237,196750,-1.809999942779541
1702424270.3033526,196901,-1.8600000143051147
1702424271.2802253,196960,-1.7799999713897705
1702424280.015093,197433,-1.8899999856948853
1702424280.3097682,197447,-1.9199999570846558
1702424285.115885,197661,-1.7400000095367432
1702424299.0825243,198301,-1.7599999904632568
1702424302.7652318,198486,-1.850000023841858
1702424307.9684074,198785,-1.75
1702424308.3100352,198798,-1.7799999713897705
1702424310.2679505,198886,-1.7699999809265137
1702424312.8999188,199016,-1.7699999809265137
1702424315.3674498,199137,-1.649999976158142
1702424318.5843143,199298,-1.6699999570846558
1702424319.4224162,199342,-1.7000000476837158
1702424323.349215,199535,-1.75
1702424327.6369057,199744,-1.940000057220459
1702424331.346209,199934,-1.75
1702424334.7790008,200096,-1.6799999475479126
1702424336.902817,200200,-1.659999966621399
1702424337.612815,200237,-1.7100000381469727
1702424340.2610285,200368,-1.7200000286102295
1702424340.4784825,200380,-1.7300000190734863
1702424341.3903816,200426,-1.7699999809265137
1702424347.8882675,200732,-1.6799999475479126
1702424353.4114475,201003,-1.600000023841858
1702424360.5319371,201356,-1.6799999475479126
1702424364.117753,201523,-1.8300000429153442
1702424372.6199367,201937,-1.9199999570846558
1702424373.5344448,201984,-1.7899999618530273
1702424384.6303394,202523,-1.8899999856948853
1702424385.5811086,202573,-1.899999976158142
1702424389.9874356,202787,-1.7799999713897705
1702424401.1631188,203336,-1.659999966621399
1702424406.8906002,203624,-1.7699999809265137
1702424407.6169977,203662,-1.8600000143051147
1702424416.566488,204102,-1.559999942779541
1702424420.575535,204293,-1.8200000524520874
1702424428.40758,204689,-1.8300000429153442
1702424431.855686,204858,-1.8700000047683716
1702424433.6296663,204950,-1.850000023841858
1702424434.9057484,205015,-1.7899999618530273
1702424445.793844,205554,-1.7599999904632568
1702424446.5055614,205588,-1.7899999618530273
1702424447.1714666,205618,-1.75
1702424450.2354293,205768,-1.8600000143051147
1702424456.2127342,206067,-1.7699999809265137
1702424461.4241486,206345,-1.7799999713897705
1702424463.1382954,206427,-1.8600000143051147
1702424468.0716894,206675,-1.8700000047683716
1702424472.955426,206911,-1.850000023841858
1702424476.001344,207055,-1.7899999618530273
1702424484.4866693,207438,-1.7300000190734863
1702424489.504587,207680,-1.649999976158142
1702424490.0309443,207707,-1.600000023841858
1702424493.056546,207855,-1.7100000381469727
1702424493.8925521,207901,-1.7599999904632568
1702424495.1831248,207968,-1.7999999523162842
1702424503.337924,208431,-1.75
1702424503.4971936,208442,-1.7699999809265137
1702424506.5956936,208653,-1.809999942779541
1702424507.009327,208682,-1.75
1702424508.2910328,208771,-1.8300000429153442
1702424508.4749138,208784,-1.840000033378601
1702424508.6177423,208794,-1.8200000524520874
1702424509.6217399,208858,-1.809999942779541
1702424512.6607707,209070,-1.6399999856948853
1702424512.9623063,209091,-1.6699999570846558
1702424515.9987671,209298,-1.7999999523162842
1702424524.0159283,209838,-1.7300000190734863
1702424526.1981235,209988,-1.6799999475479126
1702424527.195418,210056,-1.6799999475479126
1702424532.5202484,210421,-1.6699999570846558
1702424539.1372,210866,-1.7300000190734863
1702424543.8224745,211187,-1.840000033378601
1702424548.4406648,211502,-1.899999976158142
1702424549.344034,211559,-1.8700000047683716
1702424550.4591918,211634,-1.9600000381469727
1702424554.2262895,211890,-1.7899999618530273
1702424560.0003712,212285,-1.6399999856948853
1702424560.1617591,212296,-1.6399999856948853
1702424561.116871,212362,-1.6699999570846558
1702424562.6361814,212467,-1.75
1702424565.3804286,212653,-1.7899999618530273
1702424567.3410833,212787,-1.7200000286102295
1702424568.3425066,212856,-1.7599999904632568
1702424571.5758874,213078,-1.7999999523162842
1702424572.1768153,213120,-1.7699999809265137
1702424575.7724473,213370,-1.5800000429153442
1702424577.5394287,213492,-1.7200000286102295
1702424585.5356798,214035,-1.6699999570846558
1702424589.2133756,214294,-1.690000057220459
1702424592.7737877,214546,-1.7000000476837158
1702424598.3220797,214935,-1.7699999809265137
1702424602.0148616,215196,-1.7200000286102295
1702424602.361189,215219,-1.75
1702424602.4650033,215226,-1.75
1702424612.1127899,215896,-1.7599999904632568
1702424614.4490967,216059,-1.690000057220459
1702424615.4138536,216126,-1.7200000286102295
1702424620.0978136,216444,-1.6399999856948853
1702424621.3721526,216532,-1.5099999904632568
1702424622.0859363,216581,-1.600000023841858
1702424623.0500226,216647,-1.6100000143051147
1702424625.651233,216827,-1.8200000524520874
1702424632.5162652,217298,-1.75
1702424634.3197796,217425,-1.6699999570846558
1702424636.1313818,217554,-1.809999942779541
1702424637.7072282,217662,-1.8300000429153442
1702424637.8877873,217675,-1.840000033378601
1702424638.5127718,217715,-1.7799999713897705
1702424639.1948738,217758,-1.75
1702424639.8417444,217804,-1.7100000381469727
1702424642.6566978,218000,-1.850000023841858
1702424643.6619244,218071,-1.899999976158142
1702424644.3410685,218117,-1.940000057220459
1702424644.6758115,218140,-1.940000057220459
1702424648.4185956,218405,-1.649999976158142
1702424651.3524199,218610,-1.6699999570846558
1702424652.4227476,218685,-1.6699999570846558
1702424652.5848048,218697,-1.7000000476837158
1702424655.7388163,218911,-1.7799999713897705
1702424661.1325176,219262,-1.75
1702424661.2368667,219269,-1.7400000095367432
1702424661.3964903,219280,-1.7400000095367432
1702424665.5087392,219550,-1.809999942779541
1702424667.7562363,219698,-1.649999976158142
1702424675.9816134,220260,-1.690000057220459
1702424677.9615774,220396,-1.7200000286102295
1702424687.9451885,221086,-1.7100000381469727
1702424694.3760352,221540,-1.6699999570846558
1702424694.9557924,221581,-1.649999976158142
1702424702.1761222,222076,-1.9600000381469727
1702424702.4048066,222092,-1.899999976158142
1702424705.1039312,222277,-1.7699999809265137
1702424710.9582772,222678,-1.7200000286102295
1702424716.0311925,223028,-1.8899999856948853
1702424716.8578649,223084,-1.899999976158142
1702424717.20614,223108,-1.9299999475479126
1702424718.7437177,223204,-1.7200000286102295
1702424721.57701,223395,-1.6100000143051147
1702424725.3355386,223653,-1.7799999713897705
1702424728.1102066,223841,-1.7699999809265137
1702424729.0914307,223907,-1.75
1702424730.3193398,223992,-1.8600000143051147
1702424737.642658,224495,-1.7400000095367432
1702424738.5680947,224556,-1.8200000524520874
1702424741.3259323,224729,-1.7599999904632568
1702424742.4478288,224799,-1.7899999618530273
1702424744.163854,224894,-1.6200000047683716
1702424747.5471625,225096,-1.690000057220459
1702424748.732594,225173,-1.7899999618530273
1702424750.432753,225284,-1.7899999618530273
1702424750.6257749,225296,-1.7799999713897705
1702424750.7823532,225307,-1.7999999523162842
1702424752.760841,225443,-1.7000000476837158
1702424755.6608984,225647,-1.6699999570846558
1702424758.9665112,225867,-1.7400000095367432
1702424760.8729181,225986,-1.690000057220459
1702424768.0924575,226501,-1.75
1702424769.9514017,226636,-1.809999942779541
1702424771.6674852,226765,-1.8700000047683716
1702424781.0631793,227472,-1.940000057220459
1702424785.8019965,227825,-1.8899999856948853
1702424791.0832956,228222,-1.6299999952316284
1702424794.487523,228480,-1.6799999475479126
1702424796.0084803,228595,-1.8799999952316284
1702424796.936594,228664,-1.8700000047683716
1702424799.2200081,228836,-1.9199999570846558
1702424801.7220485,229023,-1.7999999523162842
1702424803.7544816,229176,-1.7100000381469727
1702424804.1847215,229207,-1.7200000286102295
1702424807.1067407,229424,-1.7999999523162842
1702424809.8259451,229629,-1.7100000381469727
1702424821.3904166,230502,-1.649999976158142
1702424826.1293712,230866,-1.75
1702424827.2328923,230950,-1.7100000381469727
1702424828.1589804,231020,-1.7000000476837158
1702424831.6499627,231285,-1.7599999904632568
1702424831.777847,231295,-1.75
1702424832.8770125,231379,-1.8600000143051147
1702424837.4947922,231721,-1.7100000381469727
1702424841.6170962,232037,-1.9500000476837158
1702424843.421321,232172,-1.9199999570846558
1702424845.9270723,232360,-1.8700000047683716
1702424846.5619526,232407,-1.850000023841858
1702424857.3202598,233048,-1.809999942779541
1702424859.4513502,233179,-1.6100000143051147
1702424861.094838,233281,-1.5299999713897705
1702424861.7453616,233326,-1.5800000429153442
1702424862.6449153,233387,-1.5700000524520874
1702424865.728664,233603,-1.7699999809265137
1702424869.3242066,233836,-1.690000057220459
1702424871.7687457,233992,-1.8899999856948853
1702424881.902583,234665,-1.909999966621399
1702424885.3093035,234907,-1.7599999904632568
1702424885.8882577,234948,-1.7200000286102295
1702424886.2048535,234970,-1.7400000095367432
1702424886.3191738,234978,-1.7000000476837158
1702424887.8712347,235087,-1.6200000047683716
1702424891.0181718,235310,-1.7899999618530273
1702424894.496623,235561,-1.7300000190734863
1702424894.9346814,235592,-1.7200000286102295
1702424900.051894,235949,-1.6200000047683716
1702424901.7426894,236055,-1.7400000095367432
1702424912.4316266,236674,-1.8700000047683716
1702424921.2782843,237289,-1.8799999952316284
1702424925.588658,237582,-1.809999942779541
1702424926.337827,237632,-1.75
1702424930.1944265,237867,-1.850000023841858
1702424941.1544871,238439,-1.7400000095367432
1702424942.0017138,238485,-1.7300000190734863
1702424948.1030238,238840,-1.7599999904632568
1702424956.378758,239389,-1.8300000429153442
1702424959.8647954,239612,-1.7699999809265137
1702424965.4375997,239964,-1.7999999523162842
1702424967.0178654,240079,-1.850000023841858
1702424967.2185118,240093,-1.8799999952316284
1702424971.1495512,240378,-1.850000023841858
1702424971.9533222,240434,-1.8600000143051147
1702424972.5692372,240478,-1.8200000524520874
1702424974.7869968,240622,-1.659999966621399
1702424981.0295231,241070,-1.7300000190734863
1702424983.279513,241232,-1.7200000286102295
1702424984.8630297,241341,-1.7100000381469727
1702424996.0045075,242153,-1.8200000524520874
1702425005.9177396,242867,-1.5499999523162842
1702425010.8538744,243216,-1.809999942779541
1702425016.0905387,243598,-1.7899999618530273
1702425016.2554905,243610,-1.7999999523162842
1702425019.6789002,243862,-1.8700000047683716
1702425025.5068855,244291,-1.8300000429153442
1702425026.3255272,244348,-1.7999999523162842
1702425027.1102805,244404,-1.7999999523162842
1702425028.8556583,244519,-1.809999942779541
1702425033.3002014,244813,-1.7400000095367432
1702425033.4798381,244825,-1.7400000095367432
1702425034.7402825,244907,-1.75
1702425036.968212,245059,-1.7200000286102295
1702425038.5954926,245168,-1.6100000143051147
1702425041.6350284,245372,-1.7300000190734863
1702425041.9500499,245393,-1.7599999904632568
1702425046.126027,245660,-1.8799999952316284
1702425046.310121,245673,-1.899999976158142
1702425046.453906,245682,-1.8899999856948853
1702425046.9702706,245716,-1.8600000143051147
1702425050.1251152,245928,-1.7599999904632568
1702425055.9825997,246332,-1.9299999475479126
1702425058.125818,246478,-1.8799999952316284
1702425058.584316,246511,-1.7100000381469727
1702425060.6418054,246647,-1.6200000047683716
1702425060.7787151,246656,-1.590000033378601
1702425062.3983355,246759,-1.559999942779541
1702425064.2856665,246885,-1.6699999570846558
1702425066.0110223,246999,-1.8300000429153442
1702425067.209809,247081,-1.7899999618530273
1702425068.8034503,247195,-1.75
1702425077.0077531,247759,-1.8300000429153442
1702425078.0867145,247835,-1.7799999713897705
1702425078.7544684,247880,-1.6699999570846558
1702425083.3611739,248194,-1.809999942779541
1702425085.9813905,248356,-1.840000033378601
1702425086.906807,248418,-1.840000033378601
1702425089.2152073,248571,-1.7100000381469727
1702425089.541014,248595,-1.7200000286102295
1702425090.5998795,248672,-1.7200000286102295
1702425091.240578,248718,-1.7899999618530273
1702425091.72513,248749,-1.809999942779541
1702425091.891006,248760,-1.809999942779541
1702425092.5949686,248805,-1.8300000429153442
1702425093.5052347,248866,-1.809999942779541
1702425096.792304,249089,-1.840000033378601
1702425098.356184,249197,-1.7999999523162842
1702425099.05401,249248,-1.8700000047683716
1702425101.6931314,249425,-1.8200000524520874
1702425103.5868487,249547,-1.7599999904632568
1702425104.0332394,249575,-1.7200000286102295
1702425110.184394,249950,-1.75
1702425110.3722246,249963,-1.7699999809265137
1702425110.5323243,249974,-1.7899999618530273
1702425110.8963068,249997,-1.8200000524520874
